#--------------------------------------------------------------------------------
# Auto-generated by Migen (ac70301) & LiteX (dd7a04a5) on 2022-03-23 09:46:27
#--------------------------------------------------------------------------------
csr_register,ethmac_rx_datapath_crc_errors,0xf0002040,1,ro
csr_register,ethphy_crg_reset,0xf0002800,1,rw
csr_register,ethphy_mdio_w,0xf0002804,1,rw
csr_register,ethphy_mdio_r,0xf0002808,1,ro
csr_register,i2c0_w,0xf0003000,1,rw
csr_register,i2c0_r,0xf0003004,1,ro
csr_register,icap_bit_sink_data,0xf0003800,1,rw
csr_register,icap_bit_sink_ready,0xf0003804,1,ro
csr_register,leds_out,0xf0004800,1,rw
csr_register,mmcm_drp_reset,0xf0005000,1,rw
csr_register,mmcm_drp_locked,0xf0005004,1,ro
csr_register,mmcm_drp_read,0xf0005008,1,rw
csr_register,mmcm_drp_write,0xf000500c,1,rw
csr_register,mmcm_drp_drdy,0xf0005010,1,ro
csr_register,mmcm_drp_adr,0xf0005014,1,rw
csr_register,mmcm_drp_dat_w,0xf0005018,1,rw
csr_register,mmcm_drp_dat_r,0xf000501c,1,ro
csr_register,rgb_led_b0_enable,0xf0005800,1,rw
csr_register,rgb_led_b0_width,0xf0005804,1,rw
csr_register,rgb_led_b0_period,0xf0005808,1,rw
csr_register,rgb_led_g0_enable,0xf0006000,1,rw
csr_register,rgb_led_g0_width,0xf0006004,1,rw
csr_register,rgb_led_g0_period,0xf0006008,1,rw
csr_register,rgb_led_r0_enable,0xf0006800,1,rw
csr_register,rgb_led_r0_width,0xf0006804,1,rw
csr_register,rgb_led_r0_period,0xf0006808,1,rw
csr_register,sdblock2mem_dma_base,0xf0007000,2,rw
csr_register,sdblock2mem_dma_length,0xf0007008,1,rw
csr_register,sdblock2mem_dma_enable,0xf000700c,1,rw
csr_register,sdblock2mem_dma_done,0xf0007010,1,ro
csr_register,sdblock2mem_dma_loop,0xf0007014,1,rw
csr_register,sdblock2mem_dma_offset,0xf0007018,1,ro
csr_register,sdcore_cmd_argument,0xf0007800,1,rw
csr_register,sdcore_cmd_command,0xf0007804,1,rw
csr_register,sdcore_cmd_send,0xf0007808,1,rw
csr_register,sdcore_cmd_response,0xf000780c,4,ro
csr_register,sdcore_cmd_event,0xf000781c,1,ro
csr_register,sdcore_data_event,0xf0007820,1,ro
csr_register,sdcore_block_length,0xf0007824,1,rw
csr_register,sdcore_block_count,0xf0007828,1,rw
csr_register,sdirq_status,0xf0008000,1,ro
csr_register,sdirq_pending,0xf0008004,1,rw
csr_register,sdirq_enable,0xf0008008,1,rw
csr_register,sdmem2block_dma_base,0xf0008800,2,rw
csr_register,sdmem2block_dma_length,0xf0008808,1,rw
csr_register,sdmem2block_dma_enable,0xf000880c,1,rw
csr_register,sdmem2block_dma_done,0xf0008810,1,ro
csr_register,sdmem2block_dma_loop,0xf0008814,1,rw
csr_register,sdmem2block_dma_offset,0xf0008818,1,ro
csr_register,sdphy_card_detect,0xf0009000,1,ro
csr_register,sdphy_clocker_divider,0xf0009004,1,rw
csr_register,sdphy_init_initialize,0xf0009008,1,rw
csr_register,sdphy_dataw_status,0xf000900c,1,ro
csr_register,sdram_dfii_control,0xf0009800,1,rw
csr_register,sdram_dfii_pi0_command,0xf0009804,1,rw
csr_register,sdram_dfii_pi0_command_issue,0xf0009808,1,rw
csr_register,sdram_dfii_pi0_address,0xf000980c,1,rw
csr_register,sdram_dfii_pi0_baddress,0xf0009810,1,rw
csr_register,sdram_dfii_pi0_wrdata,0xf0009814,1,rw
csr_register,sdram_dfii_pi0_rddata,0xf0009818,1,ro
csr_register,sdram_dfii_pi1_command,0xf000981c,1,rw
csr_register,sdram_dfii_pi1_command_issue,0xf0009820,1,rw
csr_register,sdram_dfii_pi1_address,0xf0009824,1,rw
csr_register,sdram_dfii_pi1_baddress,0xf0009828,1,rw
csr_register,sdram_dfii_pi1_wrdata,0xf000982c,1,rw
csr_register,sdram_dfii_pi1_rddata,0xf0009830,1,ro
csr_register,sdram_dfii_pi2_command,0xf0009834,1,rw
csr_register,sdram_dfii_pi2_command_issue,0xf0009838,1,rw
csr_register,sdram_dfii_pi2_address,0xf000983c,1,rw
csr_register,sdram_dfii_pi2_baddress,0xf0009840,1,rw
csr_register,sdram_dfii_pi2_wrdata,0xf0009844,1,rw
csr_register,sdram_dfii_pi2_rddata,0xf0009848,1,ro
csr_register,sdram_dfii_pi3_command,0xf000984c,1,rw
csr_register,sdram_dfii_pi3_command_issue,0xf0009850,1,rw
csr_register,sdram_dfii_pi3_address,0xf0009854,1,rw
csr_register,sdram_dfii_pi3_baddress,0xf0009858,1,rw
csr_register,sdram_dfii_pi3_wrdata,0xf000985c,1,rw
csr_register,sdram_dfii_pi3_rddata,0xf0009860,1,ro
csr_register,spi_control,0xf000a000,1,rw
csr_register,spi_status,0xf000a004,1,ro
csr_register,spi_mosi,0xf000a008,1,rw
csr_register,spi_miso,0xf000a00c,1,ro
csr_register,spi_cs,0xf000a010,1,rw
csr_register,spi_loopback,0xf000a014,1,rw
csr_register,spiflash_core_mmap_dummy_bits,0xf000a800,1,rw
csr_register,spiflash_core_master_cs,0xf000a804,1,rw
csr_register,spiflash_core_master_phyconfig,0xf000a808,1,rw
csr_register,spiflash_core_master_rxtx,0xf000a80c,1,rw
csr_register,spiflash_core_master_status,0xf000a810,1,ro
csr_register,switches_in,0xf000b000,1,ro
csr_register,switches_mode,0xf000b004,1,rw
csr_register,switches_edge,0xf000b008,1,rw
csr_register,switches_ev_status,0xf000b00c,1,ro
csr_register,switches_ev_pending,0xf000b010,1,rw
csr_register,switches_ev_enable,0xf000b014,1,rw
csr_register,xadc_temperature,0xf000b800,1,ro
csr_register,xadc_vccint,0xf000b804,1,ro
csr_register,xadc_vccaux,0xf000b808,1,ro
csr_register,xadc_vccbram,0xf000b80c,1,ro
csr_register,xadc_eoc,0xf000b810,1,ro
csr_register,xadc_eos,0xf000b814,1,ro
constant,config_clock_frequency,100000000,,
constant,config_cpu_has_interrupt,None,,
constant,config_cpu_reset_addr,0,,
constant,config_cpu_count,1,,
constant,cpu_isa,rv32ima,,
constant,cpu_dcache_size,4096,,
constant,cpu_dcache_ways,1,,
constant,cpu_dcache_block_size,64,,
constant,cpu_icache_size,4096,,
constant,cpu_icache_ways,1,,
constant,cpu_icache_block_size,64,,
constant,cpu_dtlb_size,4,,
constant,cpu_dtlb_ways,4,,
constant,cpu_itlb_size,4,,
constant,cpu_itlb_ways,4,,
constant,config_cpu_type_vexriscv_smp,None,,
constant,config_cpu_variant_linux,None,,
constant,config_cpu_human_name,vexriscv smp-linux,,
constant,config_cpu_nop,nop,,
constant,spiflash_phy_frequency,100000000,,
constant,spiflash_module_name,s25fl128l,,
constant,spiflash_module_total_size,16777216,,
constant,spiflash_module_page_size,256,,
constant,spiflash_module_quad_capable,None,,
constant,clkout_def_freq,100000000,,
constant,clkout_def_phase,0,,
constant,clkout_def_duty_num,50,,
constant,clkout_def_duty_den,100,,
constant,clkout_margin_exp,2,,
constant,clkout_margin,1,,
constant,nclkout,2,,
constant,mmcm_lock_timeout,10,,
constant,mmcm_drdy_timeout,10,,
constant,vco_margin,0,,
constant,vco_freq_range_min,600000000,,
constant,vco_freq_range_max,1200000000,,
constant,clkfbout_mult_frange_min,2,,
constant,clkfbout_mult_frange_max,65,,
constant,divclk_divide_range_min,1,,
constant,divclk_divide_range_max,107,,
constant,clkout_divide_range_min,1,,
constant,clkout_divide_range_max,129,,
constant,localip1,192,,
constant,localip2,168,,
constant,localip3,1,,
constant,localip4,50,,
constant,remoteip1,192,,
constant,remoteip2,168,,
constant,remoteip3,1,,
constant,remoteip4,100,,
constant,config_csr_data_width,32,,
constant,config_csr_alignment,32,,
constant,config_bus_standard,wishbone,,
constant,config_bus_data_width,32,,
constant,config_bus_address_width,32,,
constant,ethmac_rx_slots,2,,
constant,ethmac_tx_slots,2,,
constant,ethmac_slot_size,2048,,
constant,ethmac_interrupt,2,,
constant,sdirq_interrupt,3,,
constant,switches_interrupt,4,,
constant,timer0_interrupt,1,,
constant,uart_interrupt,0,,
constant,config_has_i2c,None,,
memory_region,opensbi,0x40f00000,524288,cached+linker
memory_region,plic,0xf0c00000,4194304,io
memory_region,clint,0xf0010000,65536,io
memory_region,rom,0x00000000,65536,cached
memory_region,sram,0x10000000,6144,cached
memory_region,main_ram,0x40000000,268435456,cached
memory_region,ethmac,0x80000000,8192,io
memory_region,spiflash,0x01000000,16777216,cached
memory_region,csr,0xf0000000,65536,io
